Tokenized_Query,Tokenized_Answer
"['requirements', 'completing', 'Latin', 'minor', '?']","['complete', 'Latin', 'minor', ',', 'students', 'need', '18', 'credits', 'coursework', ',', 'including', 'least', '6', 'credits', '400-level', 'Latin', 'courses', ',', 'grade', 'C', 'better', 'required', 'courses', '.']"
"['Latin', 'minor', 'program', 'emphasize', '?']","['Latin', 'minor', 'program', 'emphasizes', 'development', 'skills', 'linguistic', 'literary', 'aspects', 'Latin', 'language', '.']"
"['purpose', 'Latin', 'minor', 'program', '?']","['purpose', 'Latin', 'minor', 'program', 'help', 'students', 'supplement', 'major', 'language', 'greatly', 'improves', 'vocabulary', 'grammar', '.']"
"['reasons', 'students', 'might', 'choose', 'Latin', 'minor', 'program', '?']","['Students', 'might', 'choose', 'Latin', 'minor', 'program', 'want', 'develop', 'mastery', 'grammatical', 'structures', 'essential', 'reading', 'Latin', ',', 'hope', 'improve', 'skills', 'formulating', 'persuasive', 'clear', 'messages', '.']"
"['students', 'complete', 'requirements', 'Latin', 'minor', '?']","['Students', 'complete', 'requirements', 'Latin', 'minor', 'campus', 'location', 'offering', 'specified', 'courses', 'minor', '.']"
"['purpose', 'Latina', 'Latino', 'Studies', 'minor', '?']","['Latina', 'Latino', 'Studies', 'minor', 'provides', 'students', 'strong', 'foundation', 'language', 'skills', ',', 'analysis', ',', 'research', ',', 'critical', 'thinking', ',', 'writing', ',', 'highly', 'appealing', 'potential', 'graduate', 'programs', 'employers', '.']"
"['students', 'contact', 'Department', 'Classics', 'Ancient', 'Mediterranean', 'Studies', 'University', 'Park', '?']","['Students', 'contact', 'Department', 'Classics', 'Ancient', 'Mediterranean', 'Studies', 'University', 'Park', 'visiting', '108', 'Weaver', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', ',', 'calling', '814-865-8851', ',', 'emailing', 'bdw150', '@', 'psu.edu', '.']"
"['examples', 'careers', 'Latina', 'Latino', 'Studies', 'minor', 'lead', '?']","['Latina', 'Latino', 'Studies', 'minor', 'lead', 'careers', 'Law', ',', 'Business', ',', 'Journalism', ',', 'Archivist', 'positions', '.']"
"['students', 'find', 'information', 'Academic', 'Advising', 'Liberal', 'Arts', 'program', 'University', 'Park', '?']","['Students', 'find', 'information', 'Academic', 'Advising', 'Liberal', 'Arts', 'program', 'University', 'Park', 'Liberal', 'Arts', 'Meet', 'Academic', 'Advisers', 'web', 'page', 'https', ':', '//la.psu.edu/student-services/academic-advising/meet-the-academicadvisers/', '.']"
"['main', 'goal', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['main', 'goal', 'university', ""'s"", 'academic', 'advising', 'program', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', '.']"
"['role', 'advisers', 'advising', 'relationship', '?']","['Advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', 'encouraging', 'advisees', 'become', 'engaged', 'education', ',', 'meet', 'educational', 'goals', ',', 'develop', 'habit', 'learning', '.']"
"['students', 'complete', 'Latina', 'Latino', 'Studies', 'minor', '?']","['Latina', 'Latino', 'Studies', 'minor', 'may', 'completed', 'campus', 'location', 'offering', 'specified', 'courses', 'minor', ',', 'students', 'flexibility', 'change', 'campuses', 'needed', '.']"
"['required', 'achieve', 'grade', 'C', 'better', 'Supporting', 'Courses', 'Related', 'Areas', '?']","['achieve', 'grade', 'C', 'better', 'Supporting', 'Courses', 'Related', 'Areas', ',', 'students', 'need', 'thorough', 'understanding', 'formal', 'system', 'word', 'inflection', ',', 'derivation', 'forms', ',', 'grammatical', 'core', 'language', '.']"
"['contact', 'information', 'Academic', 'Advising', 'Liberal', 'Arts', 'program', 'University', 'Park', '?']","['Students', 'contact', 'Liberal', 'Arts', 'Academic', 'Advising', 'University', 'Park', 'calling', '814-865-2545', '.']"
"['importance', 'understanding', 'globalization', 'relation', 'Latina', 'Latino', 'Studies', '?']","['Understanding', 'globalization', 'important', 'Latina', 'Latino', 'Studies', 'requires', 'knowledge', 'Mexico', ',', 'Central', 'South', 'America', ',', 'Spanish-speaking', 'Caribbean', '.']"
"['purpose', 'completing', 'minor', 'Latina', 'Latino', 'Studies', 'Penn', 'State', 'University', '?']","['purpose', 'completing', 'minor', 'Latina', 'Latino', 'Studies', 'Penn', 'State', 'University', 'offer', 'students', 'opportunity', 'learn', 'diverse', 'histories', ',', 'cultures', ',', 'politics', ',', 'migration', 'patterns', ',', 'aspects', 'Latina/o', 'populations', 'United', 'States', '.']"
"['examples', 'classes', 'offered', 'Latina/o', 'Studies', 'interdisciplinary', 'field', 'Penn', 'State', 'University', '?']","['examples', 'classes', 'offered', 'Latina/o', 'Studies', 'interdisciplinary', 'field', 'Penn', 'State', 'University', 'include', 'courses', 'critically', 'analyze', 'local', ',', 'national', ',', 'hemispheric', 'importance', 'Latino/s', 'U.S', '.', 'draw', 'variety', 'established', 'disciplinary', 'methods', ',', 'including', 'social', 'sciences', ',', 'history', ',', 'literary', 'cultural', 'studies', '.']"
"['Latina/o', 'Studies', 'field', 'Penn', 'State', 'University', 'focus', 'terms', 'cultural', 'production', 'experiences', '?']","['Latina/o', 'Studies', 'field', 'Penn', 'State', 'University', 'focuses', 'studying', 'sociocultural', 'experiences', 'cultural', 'production', 'Latinas', 'Latinos', ',', 'well', 'transformation', 'Latino', 'communities', 'within', 'American', 'society', 'colonial', 'period', 'present', '.']"
"['requirements', 'completing', 'minor', 'Latina', 'Latino', 'Studies', 'Penn', 'State', 'University', '?']","['requirements', 'completing', 'minor', 'Latina', 'Latino', 'Studies', 'Penn', 'State', 'University', 'include', 'earning', '18', 'credits', ',', 'least', '6', 'credits', '400', 'level', '.', 'grade', 'C', 'better', 'required', 'specified', 'courses', ',', 'least', 'six', 'credits', 'must', 'unique', 'prescribed', 'courses', 'required', 'student', ""'s"", 'major', '.']"
"['might', 'someone', 'interested', 'Latina', 'Latino', 'Studies', 'program', 'Penn', 'State', 'University', '?']","['Someone', 'might', 'interested', 'Latina', 'Latino', 'Studies', 'program', 'Penn', 'State', 'University', 'want', 'study', 'history', 'culture', 'Latino', 'communities', 'U.S.', ',', 'value', 'bilingualism', 'multilingualism', ',', 'appreciate', 'Latino', 'literature', ',', 'arts', ',', 'culture', ',', 'believe', 'engaging', 'Latino', 'communities', 'propose', 'innovative', 'projects', '.']"
"['significance', 'Latina', 'Latino', 'Studies', 'program', 'Penn', 'State', 'University', 'relation', 'immigrant', 'populations', 'Pennsylvania', '?']","['Latina', 'Latino', 'Studies', 'program', 'Penn', 'State', 'University', 'local', 'interest', 'due', 'growth', 'immigrant', 'populations', 'Pennsylvania', '.', 'serves', 'bridge', 'academic', 'non-academic', 'worlds', 'understand', 'complexity', 'Latino', 'national', 'groups', 'engage', 'struggles', 'political', 'activism', 'social', 'justice', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'LTNST/CMLIT', 'Latina/o', 'Literature', 'Culture', '403', ',', 'Chicana', 'Chicano', 'Cultural', 'Production', ':', 'Literature', ',', 'Film', ',', 'Music', 'Contact', '3', 'credits', ',', 'LTNST/SPAN', '315N', 'introductory', 'undergraduate', 'seminar', '.']"
"['Prescribed', 'Courses', 'Latinas/os', 'popular', 'culture', 'related', 'studies', '?']","['Prescribed', 'Courses', 'Latinas/os', 'popular', 'culture', 'related', 'studies', 'include', 'LTNST/ENGL', '226', 'Introduction', 'Latina/o', 'Studies', ',', 'LTNST/', 'WMNST', '300', 'Latina', 'Latino', 'Border', 'Theories', ',', 'Latinx', 'Gender', 'Sexuality', 'Studies', '.']"
"['Additional', 'Courses', 'related', 'language', 'identity', 'Latinas/os', 'studies', 'program', '?']","['Additional', 'Courses', 'related', 'language', 'identity', 'Latinas/os', 'studies', 'program', 'include', 'LTNST/CMLIT', 'Latina/o', 'Literature', 'Culture', '403', 'LTNST/ENGL', '426', '.']"
"['Additional', 'Courses', 'require', 'grade', 'C', 'better', 'Latinas/os', 'studies', 'program', '?']","['Additional', 'Courses', 'require', 'grade', 'C', 'better', 'Latinas/os', 'studies', 'program', 'include', 'Chicana', 'Chicano', 'Cultural', 'Production', ':', 'Literature', ',', 'Film', ',', 'Music', 'Contact', '3', 'credits', '.']"
"['focus', 'Latina/o', 'Studies', 'program', 'Pennsylvania', 'State', 'University', '?']","['focus', 'Latina/o', 'Studies', 'program', 'Pennsylvania', 'State', 'University', 'studying', 'Latina/o', 'social', 'formations', 'critical', 'component', 'understanding', 'social', 'fabric', 'U.S.', 'complex', 'phenomenon', 'globalization', '.']"
"['Supporting', 'Courses', 'Related', 'Areas', 'require', 'grade', 'C', 'better', 'Latinas/os', 'studies', 'program', '?']","['Supporting', 'Courses', 'Related', 'Areas', 'require', 'grade', 'C', 'better', 'Latinas/os', 'studies', 'program', 'include', 'courses', 'approved', 'list', 'consultation', 'academic', 'adviser', '.']"
"['role', 'academic', 'advising', 'Pennsylvania', 'State', 'University', '?']","['role', 'academic', 'advising', 'Pennsylvania', 'State', 'University', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', '.']"
"['responsibility', 'shared', 'advisers', 'advisees', 'academic', 'advising', 'relationship', '?']","['responsibility', 'shared', 'advisers', 'advisees', 'academic', 'advising', 'relationship', 'work', 'together', 'make', 'advising', 'relationship', 'succeed', ',', 'advisers', 'encouraging', 'advisees', 'become', 'engaged', 'education', 'meet', 'educational', 'goals', '.']"
"['primary', 'role', 'advisee', ""'s"", 'unit', 'enrollment', 'academic', 'advising', '?']","['primary', 'role', 'advisee', ""'s"", 'unit', 'enrollment', 'academic', 'advising', 'provide', 'advisee', 'primary', 'academic', 'adviser', 'help', 'plan', 'chosen', 'program', 'study', 'provide', 'referrals', 'specialized', 'resources', '.']"
"['academic', 'advisers', 'help', 'students', 'become', 'self-directed', 'learners', 'decision', 'makers', '?']","['Academic', 'advisers', 'help', 'students', 'become', 'self-directed', 'learners', 'decision', 'makers', 'encouraging', 'engage', 'education', ',', 'meet', 'educational', 'goals', ',', 'develop', 'habit', 'lifelong', 'learning', '.']"
"['contact', 'information', 'Liberal', 'Arts', 'Academic', 'Advising', 'University', 'Park', '?']","['reach', 'Liberal', 'Arts', 'Academic', 'Advising', 'University', 'Park', 'calling', '814-865-2545', 'visiting', 'web', 'page', 'https', ':', '//la.psu.edu/student-services/academic-advising/meet-the-academicadvisers/', '.']"
"['career', 'paths', 'pursued', 'minor', 'Latino/a', 'Studies', '?']","['minor', 'Latino/a', 'Studies', 'enrich', 'career', 'possibilities', 'fields', 'public', 'service', ',', 'education', ',', 'marketing', ',', 'law', ',', 'politics', ',', 'business', ',', 'manufacturing', ',', 'agriculture', '.']"
"['opportunities', 'available', 'graduate', 'students', 'Latina/o', 'Studies', 'program', '?']","['Graduate', 'students', 'Latina/o', 'Studies', 'program', 'Penn', 'State', 'may', 'pursue', 'graduate', 'minor', 'Latina/o', 'Studies', 'interdisciplinary', 'doctoral', 'minor', '.']"
"['Latina/o', 'Studies', 'Program', 'located', 'Penn', 'State', 'University', 'Park', '?']","['Latina/o', 'Studies', 'Program', 'located', '442', 'Burrowes', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', '.']"
"['email', 'address', 'contacting', 'Latina/o', 'Studies', 'Program', 'Penn', 'State', '?']","['contact', 'Latina/o', 'Studies', 'Program', 'Penn', 'State', 'emailing', 'jochoa', '@', 'psu.edu', '.']"
"['website', 'Latina/o', 'Studies', 'Program', 'Penn', 'State', '?']","['website', 'Latina/o', 'Studies', 'Program', 'Penn', 'State', 'http', ':', '//www.latino.psu.edu/', '.']"
"['program', 'description', 'Law', 'Society', ',', 'B.A', '.', 'program', 'Penn', 'State', '?']","['Law', 'Society', ',', 'B.A', '.', 'program', 'Penn', 'State', 'provides', 'comprehensive', 'liberal', 'arts', 'education', 'across', 'multiple', 'disciplines', ',', 'focusing', 'understanding', 'social', ',', 'cultural', ',', 'economic', ',', 'political', 'forces', 'relation', 'law', '.']"
"['Law', 'Society', ',', 'B.A', '.', 'program', 'begin', 'end', '?']","['Law', 'Society', ',', 'B.A', '.', 'program', 'begins', 'ends', 'World', 'Campus', '.']"
"['many', 'prescribed', 'classes', 'required', 'Law', 'Society', 'program', 'Penn', 'State', '?']","['Law', 'Society', 'program', 'Penn', 'State', 'requires', 'students', 'complete', 'six', 'prescribed', 'classes', '.']"
"['Bachelor', 'Arts', 'Law', 'Society', 'program', '?']","['Bachelor', 'Arts', 'Law', 'Society', 'multidisciplinary', 'program', 'designed', 'provide', 'deeper', 'understanding', 'law', ',', 'legal', 'principles', ',', 'legal', 'systems', 'United', 'States', '.', 'also', 'helps', 'students', 'develop', 'skills', 'logic', ',', 'rhetoric', ',', 'legal', 'writing', '.']"
"['examples', 'supporting', 'courses', 'related', 'Law', 'Society', 'program', '?']","['examples', 'supporting', 'courses', 'related', 'Law', 'Society', 'program', 'include', 'HIST', '20', '-', 'American', 'Civilization', '1877', 'HIST', '21', '-', 'American', 'Civilization', 'Since', '1877', '.']"
"['admission', 'requirements', 'Law', 'Society', 'program', '?']","['Incoming', 'first-year', 'students', 'meet', 'program', 'admission', 'requirements', 'admitted', 'directly', 'major', '.', 'Admission', 'restrictions', 'may', 'apply', 'change-of-major', 'and/or', 'change-of-campus', 'students', '.']"
"['many', 'credits', 'required', 'Bachelor', 'Arts', 'Law', 'Society', 'program', '?']","['Bachelor', 'Arts', 'Law', 'Society', 'program', 'requires', '123', 'credits', 'complete', '.']"
"['career', 'options', 'graduates', 'Law', 'Society', 'program', '?']","['Graduates', 'Law', 'Society', 'program', 'pursue', 'careers', 'law', 'enforcement', ',', 'regulatory', 'agencies', ',', 'social', 'service', 'agencies', ',', 'non-profit', 'agencies', ',', 'NGOs', ',', 'organizations', 'involved', 'determining', 'public', 'policy', '.']"
"['importance', 'legal', 'knowledge', 'today', ""'s"", 'occupations', '?']","['Many', 'occupations', 'today', 'require', 'least', 'legal', 'knowledge', 'understanding', 'notion', 'law', '.']"
"['students', 'Law', 'Society', 'program', 'enhance', 'career', 'options', '?']","['Students', 'Law', 'Society', 'program', 'enhance', 'career', 'options', 'gaining', 'valuable', 'knowledge', 'law', ',', 'legal', 'principles', ',', 'legal', 'institutions', ',', 'well', 'developing', 'skills', 'logic', ',', 'rhetoric', ',', 'research', '.']"
"['purpose', 'Law', 'Society', 'program', 'relation', 'higher', 'education', '?']","['Law', 'Society', 'program', 'provides', 'excellent', 'preparation', 'higher', 'education', ',', 'including', 'law', 'school', 'graduate', 'study', 'sociology', ',', 'criminology', ',', 'criminal', 'justice', '.']"
"['significance', 'Law', 'Society', 'program', 'small', 'business', 'owners', '?']","['Law', 'Society', 'program', 'provides', 'valuable', 'knowledge', 'small', 'business', 'owners', 'navigate', 'legal', 'processes', 'institutions', 'effectively', '.']"
"['role', 'conventions', 'like', 'reading', ',', 'argument', ',', 'logic', 'Law', 'Society', 'program', '?']","['Conventions', 'like', 'reading', ',', 'argument', ',', 'logic', 'used', 'Law', 'Society', 'program', 'explore', 'legal', 'issues', 'develop', 'problem-solving', 'skills', '.']"
"['examples', 'courses', 'satisfy', 'American', 'Politics', ':', 'Principles', ',', 'Processes', ',', 'Powers', 'requirement', '?']","['examples', 'courses', 'satisfy', 'American', 'Politics', 'requirement', 'include', 'PLSC', '110', 'PLSC', '472', '.']"
"['examples', 'additional', 'courses', 'related', 'American', 'Politics', '?']","['additional', 'courses', 'related', 'American', 'Politics', 'include', 'PHIL', '10', '(', 'Critical', 'Thinking', ')', ',', 'PHIL', '12', '(', 'Symbolic', 'Logic', ')', ',', 'CAS', '321', '(', 'American', 'Constitutional', 'Law', ')', ',', 'CRIM', '100', '(', 'Introduction', 'Criminal', 'Justice', ')', ',', 'CRIM', '113', '(', 'Introduction', 'Law', ')', ',', 'LA', '295', '(', 'Undergraduate', 'Field', 'Experience', 'Practicum', ')', ',', 'LA', '296', '(', 'Independent', 'Studies', ')', '.']"
"['General', 'Education', 'requirements', 'students', '?']","['General', 'Education', 'curriculum', 'provides', 'opportunities', 'students', 'acquire', 'transferable', 'skills', 'necessary', 'successful', 'future', 'thrive', 'interconnected', 'contexts', '.', 'General', 'Education', 'helps', 'students', 'develop', 'intellectual', 'curiosity', ',', 'strengthened', 'ability', 'think', ',', 'deeper', 'sense', 'aesthetic', 'appreciation', '.']"
"['many', 'credits', 'required', 'Quantification', '(', 'GQ', ')', 'General', 'Education', 'requirement', '?']","['6', 'credits', 'required', 'Quantification', '(', 'GQ', ')', 'General', 'Education', 'requirement', '.']"
"['Integrative', 'Studies', 'requirement', 'General', 'Education', '?']","['Integrative', 'Studies', 'requirement', 'includes', 'Inter-Domain', 'Courses', '(', 'Inter-Domain', ')', 'totaling', '6', 'credits', '.']"
"['Senate', 'Policy', '83-80.5', 'regarding', 'coursework', 'majors', '?']","['Per', 'Senate', 'Policy', '83-80.5', ',', 'college', 'dean', ',', 'campus', 'chancellor', ',', 'program', 'faculty', 'may', 'require', '24', 'credits', 'coursework', 'major', 'taken', 'location', 'college', 'program', 'degree', 'earned', '.']"
"['requirements', 'Cultures', 'requirement', '?']","['Cultures', 'requirement', 'includes', '6', 'credits', ',', '3', 'credits', 'United', 'States', 'Cultures', '3', 'credits', 'International', 'Cultures', '.']"
"['courses', 'taken', 'fulfill', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['many', 'credits', 'needed', 'Bachelor', 'Arts', 'degree', 'Law', 'Society', '?']","['minimum', '123', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Law', 'Society', '.']"
"['total', 'minimum', 'number', 'credits', 'required', 'baccalaureate', 'degree', '?']","['total', 'minimum', 'number', 'credits', 'required', 'baccalaureate', 'degree', '120', 'credits', '.']"
"['requirement', 'Writing', 'Across', 'Curriculum', '?']","['Writing', 'Across', 'Curriculum', 'requires', '3', 'credits', 'college', 'graduation', '.']"
"['minimum', 'number', 'credits', 'must', 'earned', 'baccalaureate', 'degree', '?']","['minimum', '120', 'degree', 'credits', 'must', 'earned', 'baccalaureate', 'degree', '.']"
"['requirement', 'First', 'Year', 'Engagement', 'students', 'Penn', 'State', 'University', '?']","['First', 'Year', 'Engagement', 'students', 'required', 'take', '1-3', 'credits', 'First-Year', 'Seminar', '.']"
"['courses', 'included', 'General', 'Education', 'requirements', 'Bachelor', 'Arts', 'degree', '?']","['General', 'Education', 'requirements', 'include', '6', 'credits', 'GH', 'courses', ',', '0-3', 'credits', 'GQ', 'courses', ',', '6', 'credits', 'GS', 'courses', '.']"
"['requirement', 'Quality', 'Work', '?']","['Quality', 'Work', 'includes', 'Program', 'Learning', 'Objectives', '.']"
"['requirement', 'Electives', 'Bachelor', 'Arts', 'Degree', 'Requirements', '?']","['Electives', 'include', '0-12', 'credits', ',', 'foreign', 'language', 'proficiency', 'demonstrated', 'examination', '.']"
"['Academic', 'Advising', 'objectives', 'university', '?']","['Academic', 'Advising', 'objectives', 'university', 'include', 'helping', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promoting', 'intellectual', 'discovery', ',', 'encouraging', 'students', 'take', 'advantage', 'educational', 'opportunities', 'class', 'become', 'self-directed', 'learners', 'decision', 'makers', '.']"
"['skills', 'students', 'need', 'demonstrate', 'Research', 'Skills', 'category', '?']","['Students', 'need', 'show', 'proficiency', 'commonly', 'used', 'research', 'methods', ',', 'including', 'techniques', 'history', ',', 'political', 'science', ',', 'sociology', 'context', 'law', 'society', '.']"
"['minimum', 'grade-point', 'average', 'required', 'completing', 'degree', 'requirements', 'major', '?']","['Candidates', 'must', 'earn', 'least', '2.00', 'grade-point', 'average', 'courses', 'completed', 'within', 'degree', 'program', 'meet', 'minimum', 'requirement', '.']"
"['students', 'find', 'information', 'Advising', 'Policy', 'university', '?']","['Students', 'find', 'information', 'Advising', 'Policy', 'university', 'Senate', 'Policy', '32-00', ':', 'Advising', 'Policy', 'webpage', '.']"
"['limitations', 'credit', 'acquisition', 'University', 'Park', '?']","['University', 'Park', 'college', 'deans', ',', 'campus', 'chancellors', ',', 'program', 'faculty', 'may', 'require', '24', 'credits', 'coursework', 'taken', 'specific', 'location', 'within', 'college', 'program', 'degree', 'earned', '.']"
"['role', 'academic', 'advisers', 'advising', 'relationship', '?']","['Academic', 'advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', ',', 'advisers', 'encouraging', 'advisees', 'become', 'engaged', 'education', ',', 'meet', 'goals', ',', 'develop', 'habit', 'learning', '.']"
"['primary', 'role', 'advisee', ""'s"", 'unit', 'enrollment', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'primary', 'academic', 'adviser', 'advisee', 'necessary', 'information', 'plan', 'chosen', 'program', 'study', '.']"
"['students', 'find', 'information', 'time', 'constraints', 'credit', 'acquisition', '?']","['Students', 'find', 'information', 'time', 'constraints', 'credit', 'acquisition', 'Senate', 'Policy', '83-80', 'university', ""'s"", 'website', '.']"
"['purpose', 'Suggested', 'Academic', 'Plan', 'program', '?']","['Suggested', 'Academic', 'Plan', 'intended', 'guide', 'students', 'planning', 'program', 'study', 'meeting', 'degree', 'requirements', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['B.A', '.', 'Degree', 'Requirements', 'Linguistics', 'program', '?']","['B.A', '.', 'Degree', 'Requirements', 'Linguistics', 'program', 'include', 'Foreign', 'Language', '(', '0-12', 'credits', ')', ',', 'B.A', '.', 'Fields', '(', '9', 'credits', ')', ',', 'Cultures', '(', '0-3', 'credits', ')', '.']"
"['students', 'find', 'contact', 'information', 'academic', 'advisers', 'Linguistics', 'program', '?']","['Students', 'find', 'contact', 'information', 'academic', 'advisers', 'Linguistics', 'program', 'Liberal', 'Arts', 'Meet', 'Academic', 'Advisers', 'web', 'page', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['career', 'paths', 'available', 'students', 'interested', 'Linguistics', 'program', '?']","['Career', 'paths', 'students', 'interested', 'Linguistics', 'program', 'include', 'business', ',', 'public', 'service', ',', 'social', 'services', ',', 'legal', 'administration', ',', 'human', 'resources', ',', 'non-profit', 'NGO', 'organization', ',', 'law', 'graduate', 'school', '.']"
"['students', 'find', 'information', 'entrance', 'requirements', 'Linguistics', 'program', '?']","['Students', 'find', 'information', 'entrance', 'requirements', 'Linguistics', 'program', 'FILIPPELLI', 'INSTITUTE', 'E-EDUCATION', 'OUTREACH', 'website', '.']"
"['minimum', 'cumulative', 'grade-point', 'average', 'required', 'courses', 'taken', 'University', 'Linguistics', 'program', '?']","['minimum', 'cumulative', 'grade-point', 'average', 'required', 'courses', 'taken', 'University', 'Linguistics', 'program', 'least', 'C', '(', '2.00', ')', '.']"
"['areas', 'study', 'included', 'B.A', '.', 'Fields', 'requirement', 'Linguistics', 'program', '?']","['Areas', 'study', 'included', 'B.A', '.', 'Fields', 'requirement', 'Linguistics', 'program', 'Humanities', ',', 'Social', 'Behavioral', 'Sciences', ',', 'Arts', ',', 'Foreign', 'Languages', ',', 'Natural', 'Sciences', ',', 'Quantification', '.']"
"['many', 'credits', 'foreign', 'language', 'proficiency', 'must', 'student', 'attain', 'Linguistics', 'program', '?']","['student', 'must', 'attain', '12', 'credits', 'foreign', 'language', 'proficiency', 'Linguistics', 'program', '.']"
"['email', 'address', 'contacting', 'adviser', 'Linguistics', 'program', '?']","['email', 'address', 'contacting', 'adviser', 'Linguistics', 'program', 'advising', '@', 'outreach.psu.edu', '.']"
"['students', 'find', 'information', 'Linguistics', 'program', 'Penn', 'State', 'World', 'Campus', '?']","['Students', 'find', 'information', 'Linguistics', 'program', 'Penn', 'State', 'World', 'Campus', 'World', 'Campus', 'website', '.']"
"['Program', 'Description', 'Linguistics', 'major', '?']","['Linguistics', 'major', 'allows', 'students', 'receive', 'BA', 'degree', 'study', 'language', 'structural', ',', 'cognitive', ',', 'historical', ',', 'cultural', 'phenomena', 'intersect', 'various', 'academic', 'disciplines', 'career', 'paths', '.']"
"['examples', 'career', 'paths', 'Linguistics', 'majors', '?']","['Career', 'paths', 'Linguistics', 'majors', 'include', 'studying', 'people', 'acquire', 'knowledge', 'language', ',', 'knowledge', 'interacts', 'cognitive', 'processes', ',', 'best', 'model', 'knowledge', '.']"
"['linguists', 'study', 'terms', 'language', 'variation', '?']","['Linguists', 'study', 'variation', 'language', 'based', 'region', ',', 'ethnicity', ',', 'gender', ',', 'social', 'factors', '.']"
"['linguists', 'learn', 'little-studied', 'languages', '?']","['Linguists', 'learn', 'little-studied', 'languages', 'fieldwork', ',', 'work', 'speakers', 'discover', 'grammatical', 'patterns', 'document', 'language', '.']"
"['linguists', 'search', 'databases', 'spoken', 'written', 'language', '?']","['Linguists', 'search', 'patterns', 'spoken', 'written', 'language', 'databases', 'analyze', 'linguistic', 'structures', '.']"
"['minimum', 'number', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Linguistics', '?']","['minimum', '120', 'credits', 'required', 'Bachelor', 'Arts', 'degree', 'Linguistics', '.']"
"['students', 'explore', 'Linguistics', 'courses', '?']","['Linguistics', 'courses', ',', 'students', 'explore', 'languages', 'structured', 'terms', 'sentence', 'structure', ',', 'sound', 'patterns', ',', 'meaning', ',', 'well', 'structures', 'processed', 'human', 'brain', '.']"
"['makes', 'linguistics', 'scientific', 'study', 'language', 'complexity', '?']","['Linguistics', 'scientific', 'study', 'language', 'complexity', 'examines', 'language', 'structured', ',', 'acquired', ',', 'used', 'convey', 'information', ',', 'changes', 'time', '.']"
"['significance', 'studying', 'language', 'relation', 'culture', 'social', 'factors', '?']","['Linguists', 'interested', 'language', 'affects', 'culture', 'social', 'factors', 'place', 'birth', ',', 'social', 'class', ',', 'ethnicity', ',', 'gender', ',', 'age', '.']"
"['examples', 'Inter-Domain', 'courses', 'may', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'Inter-Domain', 'courses', 'may', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['many', 'credits', 'World', 'Language', 'course', 'work', 'beyond', '12th', 'credit', 'level', 'requirements', 'required', 'Inter-Domain', 'courses', '?']","['3', 'credits', 'World', 'Language', 'course', 'work', 'beyond', '12th', 'credit', 'level', 'requirements', 'required', 'Inter-Domain', 'courses', '.']"
"['minimum', 'grade', 'required', 'per', 'course', 'Cultures', 'requirement', '?']","['minimum', 'grade', 'C', 'better', 'per', 'course', 'required', 'Cultures', 'requirement', '.']"
"['many', 'credits', 'Linguistics', '400', 'level', 'courses', 'required', 'Inter-Domain', 'courses', '?']","['6', 'credits', 'Linguistics', '400', 'level', 'courses', 'required', 'Inter-Domain', 'courses', '.']"
"['total', 'number', 'credits', 'required', 'Cultures', 'requirement', '?']","['6', 'credits', 'required', 'Cultures', 'requirement', '.']"
